,Date,GoldOpenPrice,GoldHighPrice,GoldLowPrice,GoldClosePrice,GoldVolume,SilverOpenPrice,SilverHighPrice,SilverLowPrice,SilverClosePrice,SilverVolume,OilOpenPrice,OilHighPrice,OilLowPrice,OilClosePrice,OilVolume,GasOpenPrice,GasHighPrice,GasLowPrice,GasClosePrice,GasVolume
10,2015-03-26,17.315000534058,17.325000762939,17.055000305176,17.121999740601,97.0,17.315000534058,17.325000762939,17.055000305176,17.121999740601,97.0,56.349998474121,59.779998779296996,56.299999237061,59.189998626709006,334870.0,2.7330000400543,2.7560000419617,2.6489999294281,2.6719999313355,49630.0
11,2015-03-27,17.010000228882,17.010000228882,17.010000228882,17.052000045776,11.0,17.010000228882,17.010000228882,17.010000228882,17.052000045776,11.0,58.970001220703004,59.040000915527,55.950000762939,56.409999847412,223862.0,2.6659998893737997,2.6749999523162997,2.5780000686645,2.5899999141693,13458.0
12,2015-03-30,16.754999160767,16.754999160767,16.655000686645998,16.656999588013,8.0,16.754999160767,16.754999160767,16.655000686645998,16.656999588013,8.0,55.959999084473,56.650001525879,55.200000762939,56.290000915527,220109.0,2.6240000724792,2.6730000972748,2.6080000400543,2.6440000534058,77701.0
13,2015-03-31,16.64999961853,16.64999961853,16.584999084473,16.58099937439,24.0,16.64999961853,16.64999961853,16.584999084473,16.58099937439,24.0,56.310001373290994,56.330001831055,54.720001220703004,55.110000610352,238494.0,2.6400001049042,2.6860001087189,2.6219999790192,2.6400001049042,76705.0
14,2015-04-01,16.620000839233,16.620000839233,16.620000839233,17.04400062561,50.0,16.620000839233,16.620000839233,16.620000839233,17.04400062561,50.0,55.180000305176,57.689998626709006,54.700000762939,57.099998474121,256904.0,2.6370000839233,2.670000076294,2.5829999446869,2.6050000190735,99015.0
15,2015-04-02,16.686000823975,16.686000823975,16.944999694824,16.686000823975,38399.0,16.686000823975,16.686000823975,16.944999694824,16.686000823975,38399.0,56.720001220703004,57.279998779296996,54.0,54.950000762939,288965.0,2.6010000705719,2.7190001010895,2.5910000801086,2.7130000591278,138646.0
16,2015-04-06,17.034999847412,17.079999923706,17.034999847412,17.094999313354002,17.0,17.034999847412,17.079999923706,17.034999847412,17.094999313354002,17.0,55.180000305176,58.240001678466996,55.080001831055,58.11999893188501,126804.0,2.680999994278,2.6979999542236,2.6329998970032,2.6500000953674,70629.0
17,2015-04-07,16.825000762939,16.825000762939,16.825000762939,16.825000762939,200.0,16.825000762939,16.825000762939,16.825000762939,16.825000762939,200.0,57.799999237061,59.270000457764,57.020000457764,59.099998474121,236714.0,2.6549999713898,2.7090001106262003,2.6470000743866,2.6800000667572,105704.0
18,2015-04-08,16.440000534058,16.440000534058,16.440000534058,16.440000534058,1.0,16.440000534058,16.440000534058,16.440000534058,16.440000534058,1.0,58.299999237061,58.720001220703004,55.450000762939,55.549999237061,250564.0,2.6659998893737997,2.6689999103546,2.6110000610352,2.6189999580383,131934.0
19,2015-04-09,16.163999557495,16.163999557495,16.235000610352,16.163999557495,99.0,16.163999557495,16.163999557495,16.235000610352,16.163999557495,99.0,56.099998474121,58.020000457764,55.970001220703004,56.569999694824,174812.0,2.6240000724792,2.6459999084473,2.5220000743866,2.5280001163482995,171401.0
20,2015-04-10,16.39999961853,16.39999961853,16.39999961853,16.370000839233,5.0,16.39999961853,16.39999961853,16.39999961853,16.370000839233,5.0,56.840000152588,58.11999893188501,56.25,57.86999893188501,137659.0,2.5390000343323,2.5510001182556,2.5039999485016002,2.5109999179840004,120054.0
21,2015-04-13,16.280000686645998,16.280000686645998,16.280000686645998,16.280000686645998,35535.0,16.280000686645998,16.280000686645998,16.280000686645998,16.280000686645998,35535.0,58.020000457764,59.540000915527,57.459999084473,57.930000305176,119317.0,2.4869999885558998,2.5429999828339,2.4749999046326,2.5109999179840004,150880.0
22,2015-04-14,16.150999069214002,16.150999069214002,16.150999069214002,16.150999069214002,23.0,16.150999069214002,16.150999069214002,16.150999069214002,16.150999069214002,23.0,58.169998168945,59.240001678466996,57.759998321533004,58.430000305176,106803.0,2.5069999694823997,2.5520000457764,2.5020000934601,2.5299999713898,145591.0
23,2015-04-15,16.268999099731,16.268999099731,16.268999099731,16.268999099731,12732.0,16.268999099731,16.268999099731,16.268999099731,16.268999099731,12732.0,58.740001678466996,60.450000762939,58.740001678466996,60.319999694824,21182.0,2.5260000228882005,2.625,2.4909999370575,2.6099998950958,136769.0
24,2015-04-16,16.14999961853,16.284999847412,16.14999961853,16.275999069214002,12.0,16.14999961853,16.284999847412,16.14999961853,16.275999069214002,12.0,62.900001525879,64.949996948242,62.0,63.979999542236,293485.0,2.5980000495911004,2.6900000572205003,2.545000076294,2.6840000152587997,186382.0
25,2015-04-17,16.221000671387,16.221000671387,16.221000671387,16.221000671387,11634.0,16.221000671387,16.221000671387,16.221000671387,16.221000671387,11634.0,64.019996643066,64.5,62.950000762939,63.450000762939,220117.0,2.6819999217987003,2.6930000782012997,2.625,2.6340000629425,86587.0
26,2015-04-20,15.883000373839998,15.883000373839998,15.883000373839998,15.883000373839998,14046.0,15.883000373839998,15.883000373839998,15.883000373839998,15.883000373839998,14046.0,63.849998474121,64.400001525879,62.099998474121,63.450000762939,239802.0,2.5920000076294,2.595999956131,2.5339999198914,2.5360000133514,118341.0
27,2015-04-21,15.920000076294,15.920000076294,15.920000076294,16.002000808715998,1.0,15.920000076294,15.920000076294,15.920000076294,16.002000808715998,1.0,63.520000457764,63.520000457764,61.650001525879,62.080001831055,218306.0,2.5490000247955003,2.5969998836517005,2.5329999923706,2.5750000476837003,103646.0
28,2015-04-22,15.791000366211,15.791000366211,15.791000366211,15.791000366211,21232.0,15.791000366211,15.791000366211,15.791000366211,15.791000366211,21232.0,61.900001525879,63.330001831055,61.389999389648,62.729999542236,230058.0,2.5710000991821,2.6219999790192,2.5539999008179,2.6059999465942,83370.0
29,2015-04-23,15.824000358582001,15.824000358582001,15.824000358582001,15.824000358582001,20776.0,15.824000358582001,15.824000358582001,15.824000358582001,15.824000358582001,20776.0,62.88000106811499,65.580001831055,62.220001220703004,64.849998474121,326736.0,2.6019999980927,2.6050000190735,2.5199999809265,2.5309998989105003,133446.0
30,2015-04-24,15.630999565125,15.630999565125,15.630999565125,15.630999565125,33272.0,15.630999565125,15.630999565125,15.630999565125,15.630999565125,33272.0,64.75,65.800003051758,64.480003356934,65.279998779297,259489.0,2.5460000038147004,2.5610001087188996,2.5179998874664,2.5309998989105003,39874.0
31,2015-04-27,15.935000419617,15.939999580383,15.935000419617,16.389999389648,70.0,15.935000419617,15.939999580383,15.935000419617,16.389999389648,70.0,65.470001220703,65.610000610352,64.400001525879,64.830001831055,189765.0,2.4719998836517005,2.4939999580383,2.4430000782012997,2.4900000095367,69051.0
32,2015-04-28,16.586999893188,16.586999893188,16.586999893188,16.586999893188,50.0,16.586999893188,16.586999893188,16.586999893188,16.586999893188,50.0,64.73999786377,65.48999786377,63.900001525879,64.639999389648,196461.0,2.4820001125336,2.5269999504088996,2.4679999351502,2.5169999599457,11834.0
33,2015-04-29,16.569999694824,16.684999465942,16.385000228882,16.670000076294,16432.0,16.569999694824,16.684999465942,16.385000228882,16.670000076294,16432.0,64.639999389648,66.720001220703,64.129997253418,65.839996337891,238435.0,2.5309998989105003,2.6119999885558998,2.5109999179840004,2.6059999465942,108178.0
34,2015-04-30,16.545000076294,16.700000762939,15.814999580383,16.124000549316,2479.0,16.545000076294,16.700000762939,15.814999580383,16.124000549316,2479.0,65.629997253418,66.930000305176,65.370002746582,66.779998779297,223481.0,2.5899999141693,2.7699999809265,2.5569999217987003,2.7509999275207995,228134.0
35,2015-05-01,16.090000152588,16.22500038147,15.904999732971001,16.111000061035,733.0,16.090000152588,16.22500038147,15.904999732971001,16.111000061035,733.0,66.779998779297,66.930000305176,65.519996643066,66.459999084473,189316.0,2.7369999885558998,2.7999999523162997,2.7139999866486,2.7760000228882005,118891.0
36,2015-05-04,16.14999961853,16.694999694824,16.14999961853,16.417999267578,71.0,16.14999961853,16.694999694824,16.14999961853,16.417999267578,71.0,66.400001525879,67.099998474121,65.949996948242,66.449996948242,120212.0,2.7379999160767,2.8239998817444,2.7379999160767,2.8210000991821005,86811.0
37,2015-05-05,16.389999389648,16.569999694824,16.35000038147,16.556999206543,47.0,16.389999389648,16.569999694824,16.35000038147,16.556999206543,47.0,66.330001831055,68.400001525879,66.139999389648,67.519996643066,255639.0,2.8080000877380002,2.8210000991821005,2.7660000324249,2.7799999713898,83526.0
38,2015-05-06,16.520000457764002,16.545000076294,16.379999160767,16.483999252319,98.0,16.520000457764002,16.545000076294,16.379999160767,16.483999252319,98.0,67.709999084473,69.629997253418,67.349998474121,67.769996643066,296738.0,2.7909998893737997,2.8220000267029,2.7469999790192,2.7760000228882005,111314.0
39,2015-05-07,16.329999923706,16.444999694824,16.229999542235998,16.271999359131,101.0,16.329999923706,16.444999694824,16.229999542235998,16.271999359131,101.0,67.370002746582,68.48999786377,65.169998168945,65.540000915527,292892.0,2.7720000743866002,2.8210000991821005,2.7109999656677,2.7339999675751,149382.0
40,2015-05-08,16.370000839233,16.454999923706,16.319999694824,16.441999435425,67.0,16.370000839233,16.454999923706,16.319999694824,16.441999435425,67.0,65.639999389648,66.120002746582,64.230003356934,65.389999389648,248593.0,2.7349998950957994,2.8880000114441002,2.7249999046326,2.8800001144409,201286.0
41,2015-05-11,16.47500038147,16.47500038147,16.215000152588,16.298000335693,242.0,16.47500038147,16.47500038147,16.215000152588,16.298000335693,242.0,65.370002746582,65.75,64.25,64.910003662109,202511.0,2.9140000343323,2.9349999427794997,2.7960000038147004,2.8020000457764,124584.0
42,2015-05-12,16.465000152588,16.540000915527,16.305000305176,16.510000228882,28.0,16.465000152588,16.540000915527,16.305000305176,16.510000228882,28.0,64.769996643066,67.459999084473,64.680000305176,66.860000610352,183265.0,2.8180000782012997,2.930999994278,2.7850000858307005,2.8970000743866002,153769.0
43,2015-05-13,16.52499961853,17.200000762939,16.52499961853,17.207000732422,137.0,16.52499961853,17.200000762939,16.52499961853,17.207000732422,137.0,67.319999694824,68.169998168945,66.410003662109,66.80999755859399,120834.0,2.8959999084473,2.9719998836517,2.8559999465942,2.9349999427794997,142743.0
44,2015-05-14,17.125,17.409999847412,17.125,17.448999404907,15.0,17.125,17.409999847412,17.125,17.448999404907,15.0,66.540000915527,67.290000915527,66.25,66.589996337891,23192.0,2.9400000572205003,3.0199999809265,2.8880000114441002,3.0079998970032,184911.0
45,2015-05-15,17.485000610352,17.545000076294,17.334999084473,17.545000076294,44.0,17.485000610352,17.545000076294,17.334999084473,17.545000076294,44.0,66.75,67.0,65.370002746582,66.80999755859399,206137.0,3.0169999599457,3.0360000133514,2.970999956131,3.0160000324249,96222.0
46,2015-05-18,17.620000839233,17.709999084473,17.594999313354002,17.711999893188,215.0,17.620000839233,17.709999084473,17.594999313354002,17.711999893188,215.0,66.910003662109,67.879997253418,65.919998168945,66.269996643066,198219.0,2.9830000400543,3.0480000972748,2.9779999256133998,3.0099999904633,95155.0
47,2015-05-19,17.465000152588,17.465000152588,16.905000686645998,17.049999237061,24.0,17.465000152588,17.465000152588,16.905000686645998,17.049999237061,24.0,66.19000244140601,66.389999389648,63.950000762939,64.019996643066,253354.0,3.0199999809265,3.1050000190735,2.9379999637604,2.9479999542236,194666.0
48,2015-05-20,17.10000038147,17.10000038147,17.10000038147,17.091999053955,8.0,17.10000038147,17.10000038147,17.10000038147,17.091999053955,8.0,64.48999786377,65.180000305176,64.099998474121,65.029998779297,210395.0,2.9609999656677,3.0209999084473,2.9019999504088996,2.914999961853,113970.0
49,2015-05-21,17.065000534058,17.184999465942,17.065000534058,17.111000061035,11.0,17.065000534058,17.184999465942,17.065000534058,17.111000061035,11.0,64.889999389648,66.879997253418,64.830001831055,66.540000915527,250909.0,2.9389998912811,3.0380001068115003,2.920000076294,2.9489998817444,146213.0
50,2015-05-22,17.090000152588,17.090000152588,17.090000152588,17.030000686645998,15.0,17.090000152588,17.090000152588,17.090000152588,17.030000686645998,15.0,66.589996337891,66.639999389648,65.099998474121,65.370002746582,184554.0,2.9619998931884997,2.9700000286102,2.8810000419617,2.8870000839233,65659.0
51,2015-05-26,16.995000839233,17.079999923706,16.75,16.733999252319,114.0,16.995000839233,17.079999923706,16.75,16.733999252319,114.0,65.699996948242,65.699996948242,63.290000915527,63.720001220703004,224131.0,2.8780000209808,2.8789999485016002,2.7880001068115003,2.8220000267029,59021.0
52,2015-05-27,16.64999961853,16.694999694824,16.64999961853,16.638000488281,163.0,16.64999961853,16.694999694824,16.64999961853,16.638000488281,163.0,63.889999389648,64.669998168945,61.959999084473,62.060001373290994,257061.0,2.8269999027252,2.8870000839233,2.7969999313355,2.8150000572205003,11494.0
53,2015-05-28,16.665000915527,16.75,16.555000305176,16.65299987793,73.0,16.665000915527,16.75,16.555000305176,16.65299987793,73.0,62.200000762939,62.950000762939,61.240001678466996,62.580001831055,238590.0,2.8369998931884997,2.8450000286102,2.7000000476837003,2.7060000896454,167786.0
54,2015-05-29,16.684999465942,16.690000534058,16.670000076294,16.684000015259,24.0,16.684999465942,16.690000534058,16.670000076294,16.684000015259,24.0,62.889999389648,65.830001831055,62.680000305176,65.55999755859399,278461.0,2.7160000801086004,2.7219998836517,2.6329998970032,2.6419999599457,126730.0
55,2015-06-01,16.635000228882,17.10000038147,16.614999771118,16.663999557495,24.0,16.635000228882,17.10000038147,16.614999771118,16.663999557495,24.0,65.589996337891,65.800003051758,64.25,64.879997253418,217982.0,2.6150000095367,2.6719999313355,2.6029999256134,2.6489999294281,125928.0
56,2015-06-02,16.783000946045,16.783000946045,16.783000946045,16.783000946045,41683.0,16.783000946045,16.783000946045,16.783000946045,16.783000946045,41683.0,64.900001525879,65.879997253418,64.580001831055,65.48999786377,245909.0,2.6519999504088996,2.7230000495911004,2.5989999771117995,2.6979999542236,145374.0
57,2015-06-03,16.375,16.375,16.370000839233,16.464000701904,2.0,16.375,16.375,16.370000839233,16.464000701904,2.0,65.379997253418,65.400001525879,63.5,63.799999237061,262656.0,2.7030000686645,2.7239999771117995,2.625,2.6340000629425,128116.0
58,2015-06-04,16.114999771118,16.135000228882,16.114999771118,16.089000701904,11.0,16.114999771118,16.135000228882,16.114999771118,16.089000701904,11.0,63.810001373290994,64.080001831055,61.779998779296996,62.029998779296996,235207.0,2.6389999389648,2.6749999523162997,2.555999994278,2.6259999275208,166240.0
59,2015-06-05,15.979999542236,16.059999465942,15.939999580383,15.970999717711999,14.0,15.979999542236,16.059999465942,15.939999580383,15.970999717711999,14.0,62.080001831055,63.430000305176,60.939998626709006,63.310001373290994,248872.0,2.6280000209808,2.6459999084473,2.5810000896454,2.5899999141693,131559.0
60,2015-06-08,16.034999847412,16.059999465942,15.89999961853,15.951000213622999,16.0,16.034999847412,16.059999465942,15.89999961853,15.951000213622999,16.0,63.060001373290994,63.38000106811499,62.470001220703004,62.689998626709006,205404.0,2.6400001049042,2.7119998931884997,2.6240000724792,2.704999923706,170731.0
61,2015-06-09,15.970000267028999,15.970000267028999,15.970000267028999,15.949000358582001,1.0,15.970000267028999,15.970000267028999,15.970000267028999,15.949000358582001,1.0,62.810001373290994,65.230003356934,62.720001220703004,64.879997253418,223355.0,2.7039999961852996,2.8499999046326,2.6960000991821005,2.845999956131,246116.0
62,2015-06-10,15.951999664307001,15.951999664307001,15.951999664307001,15.951999664307001,45246.0,15.951999664307001,15.951999664307001,15.951999664307001,15.951999664307001,45246.0,65.040000915527,66.360000610352,64.879997253418,65.699996948242,210396.0,2.8329999446869,2.9219999313355,2.8250000476837003,2.8910000324249,225845.0
63,2015-06-11,15.944999694824,15.944999694824,15.944999694824,15.953000068664998,5.0,15.944999694824,15.944999694824,15.944999694824,15.953000068664998,5.0,65.569999694824,66.05999755859399,64.5,65.110000610352,113456.0,2.9059998989105,2.9189999103546,2.8139998912811,2.8250000476837003,188958.0
64,2015-06-12,15.994999885559,15.994999885559,15.835000038147,15.817999839783,5.0,15.994999885559,15.994999885559,15.835000038147,15.817999839783,5.0,64.870002746582,64.949996948242,63.680000305176,63.86999893188501,101413.0,2.8180000782012997,2.8259999752044997,2.7439999580383,2.75,144900.0
65,2015-06-15,16.200000762939,16.200000762939,16.200000762939,16.076000213623,2.0,16.200000762939,16.200000762939,16.200000762939,16.076000213623,2.0,63.61999893188501,63.959999084473,62.240001678466996,62.610000610352,26681.0,2.7690000534058,2.9189999103546,2.7639999389648,2.8889999389648,169330.0
66,2015-06-16,15.958000183105,15.958000183105,15.958000183105,15.958000183105,8259.0,15.958000183105,15.958000183105,15.958000183105,15.958000183105,8259.0,63.799999237061,64.410003662109,63.419998168945,63.700000762939,279742.0,2.9070000648498,2.9289999008178995,2.8310000896454,2.8940000534058,157271.0
67,2015-06-17,15.939999580383,15.939999580383,15.939999580383,15.939999580383,2.0,15.939999580383,15.939999580383,15.939999580383,15.939999580383,2.0,63.599998474121,65.470001220703,62.599998474121,63.86999893188501,331877.0,2.9030001163483,2.954999923706,2.8389999866486,2.8550000190735,166029.0
68,2015-06-18,16.148000717163,16.148000717163,16.148000717163,16.148000717163,46.0,16.148000717163,16.148000717163,16.148000717163,16.148000717163,46.0,63.740001678466996,64.959999084473,63.439998626709006,64.26000213623,217210.0,2.8499999046326,2.8819999694823997,2.7720000743866002,2.7769999504088996,149242.0
69,2015-06-19,16.104000091552994,16.104000091552994,16.104000091552994,16.104000091552994,12658.0,16.104000091552994,16.104000091552994,16.104000091552994,16.104000091552994,12658.0,64.199996948242,64.55999755859399,62.340000152588,63.020000457764,216169.0,2.7839999198913996,2.8369998931884997,2.739000082016,2.8159999847412003,117265.0
70,2015-06-22,16.10000038147,16.10000038147,16.10000038147,16.136999130249,1.0,16.10000038147,16.10000038147,16.10000038147,16.136999130249,1.0,62.569999694824,63.740001678466996,62.099998474121,63.340000152588,216386.0,2.7490000724792005,2.7530000209808,2.7149999141692995,2.7330000400543,117991.0
71,2015-06-23,15.789999961853,15.824999809265,15.760000228882001,15.732000350952001,4.0,15.789999961853,15.824999809265,15.760000228882001,15.732000350952001,4.0,63.209999084473,64.889999389648,62.759998321533004,64.449996948242,266021.0,2.7379999160767,2.7920000553131,2.7119998931884997,2.7260000705719,105582.0
72,2015-06-24,15.840000152588,15.854999542236,15.840000152588,15.847999572753999,21.0,15.840000152588,15.854999542236,15.840000152588,15.847999572753999,21.0,64.660003662109,65.050003051758,63.009998321533004,63.490001678466996,256385.0,2.7260000705719,2.779000043869,2.7109999656677,2.7590000629425,39837.0
73,2015-06-25,15.805000305176,15.805000305176,15.805000305176,15.805000305176,1.0,15.805000305176,15.805000305176,15.805000305176,15.805000305176,1.0,63.5,63.950000762939,62.720001220703004,63.200000762939,213751.0,2.7690000534058,2.8540000915527,2.7520000934601003,2.8499999046326,60077.0
74,2015-06-26,15.72500038147,15.72500038147,15.72500038147,15.734999656677001,1.0,15.72500038147,15.72500038147,15.72500038147,15.734999656677001,1.0,63.340000152588,63.61999893188501,62.5,63.259998321533004,212119.0,2.8429999351502,2.845999956131,2.7430000305176003,2.7730000019073,0.0
75,2015-06-29,15.935000419617,16.0,15.630000114441,15.663999557495,19508.0,15.935000419617,16.0,15.630000114441,15.663999557495,19508.0,62.849998474121,62.959999084473,61.349998474121,62.009998321533004,266549.0,2.7550001144409,2.8440001010895,2.7349998950957994,2.8050000667572004,123712.0
76,2015-06-30,15.72500038147,15.805000305176,15.414999961853,15.550999641417999,1989.0,15.72500038147,15.805000305176,15.414999961853,15.550999641417999,1989.0,61.770000457764,63.830001831055,61.709999084473,63.590000152588,256884.0,2.805999994278,2.8369998931884997,2.7520000934601003,2.8320000171661,115062.0
77,2015-07-01,15.635000228882001,15.645000457764,15.489999771117999,15.552000045776,220.0,15.635000228882001,15.645000457764,15.489999771117999,15.552000045776,220.0,63.020000457764,63.349998474121,61.840000152588,62.009998321533004,266621.0,2.8159999847412003,2.8559999465942,2.760999917984,2.7829999923706,124691.0
78,2015-07-02,15.470000267028999,15.694999694824,15.444999694824,15.536999702453999,257.0,15.470000267028999,15.694999694824,15.444999694824,15.536999702453999,257.0,61.919998168945,63.200000762939,61.75,62.069999694824,206002.0,2.7980000972748,2.8849999904633,2.795000076294,2.8220000267029,156307.0
79,2015-07-06,15.550000190735,15.694999694824,15.484999656677001,15.725999832153,87.0,15.550000190735,15.694999694824,15.484999656677001,15.725999832153,87.0,60.0,60.0,56.38000106811499,56.540000915527,294894.0,2.8359999656677,2.8570001125336004,2.7309999465942,2.7560000419617,134798.0
80,2015-07-07,15.595000267028999,15.595000267028999,14.805000305176,14.949999809265,1041.0,15.595000267028999,15.595000267028999,14.805000305176,14.949999809265,1041.0,56.849998474121,57.830001831055,55.099998474121,56.849998474121,331586.0,2.7579998970032,2.7999999523162997,2.6879999637604,2.7160000801086004,128811.0
81,2015-07-08,15.045000076294,15.130000114441,14.739999771117999,15.147000312805,109.0,15.045000076294,15.130000114441,14.739999771117999,15.147000312805,109.0,57.25,57.75,55.86999893188501,57.049999237061,301107.0,2.7290000915527,2.7560000419617,2.6760001182556,2.6849999427794997,123555.0
82,2015-07-09,15.140000343322999,15.439999580383,15.140000343322999,15.345000267028999,366.0,15.140000343322999,15.439999580383,15.140000343322999,15.345000267028999,366.0,57.099998474121,59.270000457764,57.009998321533004,58.610000610352,277592.0,2.6870000362396,2.7379999160767,2.6440000534058,2.7260000705719,133123.0
83,2015-07-10,15.329999923706,15.585000038147,15.329999923706,15.468000411987,51.0,15.329999923706,15.585000038147,15.329999923706,15.468000411987,51.0,58.490001678466996,59.659999847412,57.860000610352,58.729999542236,154371.0,2.7320001125336004,2.8069999217987003,2.7230000495911004,2.7699999809265,125442.0
84,2015-07-13,15.494999885559,15.494999885559,15.300000190735,15.4359998703,152.0,15.494999885559,15.494999885559,15.300000190735,15.4359998703,152.0,58.349998474121,58.830001831055,56.840000152588,57.849998474121,176870.0,2.8159999847412003,2.8829998970032,2.7869999408722,2.864000082016,183790.0
85,2015-07-14,15.359999656677001,15.380000114441,15.295000076294,15.295000076294,27.0,15.359999656677001,15.380000114441,15.295000076294,15.295000076294,27.0,57.709999084473,58.819999694824,56.430000305176,58.509998321533004,143123.0,2.8680000305176003,2.9340000152587997,2.8220000267029,2.8399999141692995,151862.0
86,2015-07-15,15.045000076294,15.045000076294,14.989999771117999,15.02799987793,86.0,15.045000076294,15.045000076294,14.989999771117999,15.02799987793,86.0,58.63000106811499,58.810001373290994,56.860000610352,57.049999237061,79694.0,2.8450000286102,2.9289999008178995,2.8320000171661,2.9179999828339,147619.0
87,2015-07-16,14.989999771117999,14.989999771117999,14.970000267028999,14.96399974823,12.0,14.989999771117999,14.989999771117999,14.970000267028999,14.96399974823,12.0,57.310001373290994,58.209999084473,56.950000762939,57.509998321533004,14289.0,2.9140000343323,2.9300000667572004,2.8420000076294,2.8540000915527,146190.0
88,2015-07-17,14.935000419617,14.944999694824,14.824999809265,14.819999694824,62.0,14.935000419617,14.944999694824,14.824999809265,14.819999694824,62.0,56.930000305176,57.349998474121,56.400001525879,57.099998474121,157126.0,2.8629999160767,2.8970000743866002,2.8259999752044997,2.8699998855591,91164.0
89,2015-07-20,14.715000152588,14.904999732971001,14.484999656677001,14.744999885559,46.0,14.715000152588,14.904999732971001,14.484999656677001,14.744999885559,46.0,57.11999893188501,57.439998626709006,56.330001831055,56.650001525879,161060.0,2.8429999351502,2.8740000724792005,2.7850000858307005,2.8229999542236,141069.0
90,2015-07-21,14.614999771117999,14.835000038147,14.614999771117999,14.769000053406,102.0,14.614999771117999,14.835000038147,14.614999771117999,14.769000053406,102.0,56.549999237061,57.439998626709006,56.330001831055,57.040000915527,188877.0,2.8399999141692995,2.8940000534058,2.8220000267029,2.8819999694823997,94008.0
91,2015-07-22,14.71399974823,14.71399974823,14.71399974823,14.71399974823,10.0,14.71399974823,14.71399974823,14.71399974823,14.71399974823,10.0,56.88000106811499,56.900001525879,55.919998168945,56.13000106811499,221457.0,2.8900001049042006,2.914999961853,2.8410000801086004,2.8970000743866002,108390.0
92,2015-07-23,14.635000228882001,14.635000228882001,14.635000228882001,14.682999610901,172.0,14.635000228882001,14.635000228882001,14.635000228882001,14.682999610901,172.0,56.040000915527,56.529998779296996,55.099998474121,55.270000457764,207129.0,2.8940000534058,2.9509999752044997,2.8039999008178995,2.8159999847412003,181461.0
